is_rooted,log_contact_count,wifi_networks_count,has_biometric,sdk_version_norm,is_call_active,hour_of_day_norm,day_of_week_norm,is_emulator,is_usb_debugging,is_developer_options,is_vpn_active,label
0.0,5.6937321388027,1.0,0.0,0.8235294117647058,0.0,0.34782608695652173,1.0,0.0,0.0,0.0,0.0,0
0.0,4.61512051684126,9.0,1.0,0.9705882352941176,0.0,0.4782608695652174,0.3333333333333333,0.0,0.0,0.0,0.0,1
0.0,5.4116460518550396,8.0,1.0,0.8823529411764706,0.0,0.5652173913043478,0.8333333333333334,0.0,0.0,0.0,1.0,0
0.0,2.1972245773362196,10.0,1.0,0.8529411764705882,0.0,0.8260869565217391,0.8333333333333334,1.0,1.0,0.0,0.0,1
0.0,5.19295685089021,6.0,1.0,0.9705882352941176,1.0,0.6086956521739131,0.5,0.0,0.0,0.0,0.0,0
0.0,5.5909869805108565,5.0,0.0,0.9411764705882353,0.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0
1.0,4.9344739331306915,8.0,1.0,0.9411764705882353,0.0,0.6521739130434783,0.3333333333333333,0.0,0.0,1.0,0.0,0
0.0,5.424950017481403,10.0,0.0,0.9411764705882353,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0
0.0,3.1354942159291497,5.0,1.0,1.0,0.0,0.9130434782608695,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.0,4.30406509320417,7.0,1.0,0.9117647058823529,0.0,0.2608695652173913,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.666426688112432,8.0,1.0,1.0,0.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0
0.0,4.653960350157523,3.0,1.0,0.9705882352941176,0.0,0.7391304347826086,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.572154032177765,1.0,1.0,0.8529411764705882,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0
0.0,5.298317366548036,11.0,1.0,0.8529411764705882,0.0,0.2608695652173913,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.697093486505405,11.0,1.0,0.8235294117647058,0.0,0.391304347826087,0.8333333333333334,0.0,0.0,0.0,1.0,0
0.0,5.087596335232384,12.0,0.0,0.9705882352941176,0.0,0.5217391304347826,0.16666666666666666,1.0,0.0,0.0,0.0,0
1.0,4.0943445622221,1.0,1.0,1.0,0.0,0.9130434782608695,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,5.209486152841421,9.0,1.0,0.9411764705882353,0.0,0.4782608695652174,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,5.493061443340548,11.0,1.0,0.8235294117647058,0.0,0.8695652173913043,1.0,0.0,0.0,0.0,0.0,0
0.0,3.258096538021482,4.0,1.0,0.9411764705882353,0.0,0.6521739130434783,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,3.7612001156935624,12.0,1.0,0.8823529411764706,0.0,0.2608695652173913,1.0,0.0,0.0,0.0,0.0,0
0.0,4.30406509320417,1.0,1.0,0.9411764705882353,0.0,0.43478260869565216,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,4.248495242049359,9.0,1.0,1.0,0.0,0.2608695652173913,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,5.424950017481403,7.0,0.0,0.9705882352941176,1.0,0.5217391304347826,1.0,0.0,0.0,0.0,0.0,0
0.0,3.091042453358316,5.0,1.0,0.8823529411764706,0.0,0.8695652173913043,0.6666666666666666,0.0,0.0,0.0,1.0,0
1.0,0.0,15.0,0.0,0.7058823529411765,0.0,0.391304347826087,0.0,0.0,0.0,1.0,0.0,1
0.0,5.187385805840755,1.0,1.0,0.8823529411764706,0.0,0.43478260869565216,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.602118820879701,6.0,1.0,0.8823529411764706,0.0,0.9565217391304348,0.5,0.0,0.0,0.0,0.0,0
0.0,5.493061443340548,6.0,1.0,0.9705882352941176,0.0,0.5217391304347826,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,3.6109179126442243,2.0,1.0,0.9705882352941176,0.0,0.43478260869565216,0.5,0.0,0.0,0.0,0.0,0
0.0,3.2188758248682006,3.0,1.0,0.8823529411764706,0.0,0.391304347826087,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.493061443340548,12.0,1.0,1.0,0.0,0.7391304347826086,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.4638318050256105,7.0,1.0,0.9411764705882353,0.0,0.2608695652173913,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,4.465908118654584,11.0,1.0,0.8235294117647058,0.0,0.6521739130434783,1.0,0.0,0.0,0.0,0.0,0
0.0,4.127134385045092,3.0,1.0,0.8529411764705882,0.0,0.5652173913043478,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.568344503761097,11.0,1.0,0.9117647058823529,0.0,0.391304347826087,0.5,0.0,0.0,0.0,0.0,0
0.0,5.402677381872279,9.0,1.0,0.9117647058823529,0.0,0.2608695652173913,0.16666666666666666,0.0,0.0,0.0,0.0,1
0.0,4.0943445622221,11.0,1.0,0.9117647058823529,0.0,0.5217391304347826,0.3333333333333333,0.0,0.0,0.0,0.0,0
1.0,5.4638318050256105,3.0,1.0,0.9705882352941176,0.0,0.391304347826087,0.5,0.0,0.0,0.0,0.0,0
0.0,5.634789603169249,7.0,1.0,0.8235294117647058,0.0,0.782608695652174,0.5,0.0,0.0,0.0,0.0,0
0.0,5.572154032177765,12.0,1.0,0.9411764705882353,0.0,0.391304347826087,1.0,0.0,0.0,0.0,0.0,1
0.0,5.030437921392435,4.0,1.0,0.9411764705882353,0.0,0.8695652173913043,0.5,0.0,0.0,0.0,0.0,0
0.0,5.262690188904886,11.0,1.0,1.0,1.0,0.6086956521739131,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.407171771460119,4.0,1.0,0.9411764705882353,0.0,0.43478260869565216,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,5.666426688112432,10.0,1.0,0.8235294117647058,0.0,0.30434782608695654,0.16666666666666666,0.0,0.0,0.0,1.0,0
0.0,5.1647859739235145,7.0,1.0,0.8529411764705882,0.0,0.6086956521739131,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,5.648974238161206,9.0,0.0,0.8529411764705882,0.0,0.30434782608695654,0.3333333333333333,0.0,0.0,0.0,0.0,0
1.0,5.41610040220442,3.0,1.0,0.8823529411764706,1.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0
1.0,2.3978952727983707,19.0,1.0,0.7352941176470589,0.0,0.6086956521739131,1.0,1.0,1.0,0.0,0.0,1
0.0,5.5134287461649825,3.0,1.0,0.9705882352941176,0.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,4.143134726391533,4.0,1.0,0.9411764705882353,0.0,0.6521739130434783,1.0,0.0,0.0,1.0,0.0,0
0.0,3.4657359027997265,5.0,1.0,0.9117647058823529,0.0,0.782608695652174,0.6666666666666666,0.0,0.0,0.0,1.0,0
0.0,4.624972813284271,12.0,0.0,0.9411764705882353,0.0,0.5217391304347826,0.5,0.0,0.0,0.0,0.0,0
0.0,5.627621113690637,9.0,1.0,0.8529411764705882,0.0,0.9130434782608695,1.0,0.0,0.0,0.0,0.0,0
0.0,5.552959584921617,11.0,1.0,0.8235294117647058,0.0,0.8260869565217391,0.5,0.0,0.0,0.0,1.0,0
0.0,3.4657359027997265,6.0,1.0,0.8529411764705882,0.0,0.9130434782608695,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,4.634728988229636,8.0,1.0,1.0,0.0,0.9130434782608695,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,4.969813299576001,3.0,0.0,0.9411764705882353,0.0,0.6956521739130435,1.0,0.0,0.0,0.0,0.0,0
0.0,5.564520407322694,7.0,1.0,0.9117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.6931471805599453,28.0,0.0,0.8529411764705882,0.0,0.391304347826087,0.5,0.0,1.0,0.0,0.0,0
0.0,5.267858159063328,3.0,0.0,1.0,0.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0
0.0,5.247024072160486,8.0,1.0,0.9411764705882353,0.0,0.30434782608695654,1.0,0.0,0.0,1.0,0.0,0
0.0,5.176149732573829,8.0,1.0,0.9705882352941176,0.0,0.43478260869565216,0.16666666666666666,0.0,0.0,0.0,0.0,0
1.0,2.4849066497880004,37.0,0.0,0.8529411764705882,0.0,0.6086956521739131,0.16666666666666666,0.0,0.0,0.0,0.0,1
0.0,5.666426688112432,8.0,1.0,0.9117647058823529,1.0,0.34782608695652173,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,3.295836866004329,12.0,0.0,1.0,0.0,0.5652173913043478,0.8333333333333334,0.0,0.0,0.0,1.0,0
0.0,5.69035945432406,2.0,0.0,0.8235294117647058,0.0,0.9565217391304348,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.056245805348308,9.0,1.0,0.9705882352941176,0.0,0.34782608695652173,0.16666666666666666,0.0,1.0,0.0,0.0,0
0.0,5.214935757608986,11.0,1.0,0.9117647058823529,0.0,0.34782608695652173,0.5,0.0,0.0,0.0,0.0,0
0.0,5.5093883366279774,11.0,1.0,1.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0
0.0,5.049856007249537,9.0,1.0,0.8823529411764706,0.0,0.9565217391304348,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,4.718498871295094,2.0,1.0,0.9705882352941176,0.0,0.8695652173913043,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,5.676753802268282,8.0,1.0,0.8823529411764706,0.0,0.5217391304347826,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.652489180268651,8.0,1.0,1.0,0.0,0.6086956521739131,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.5254529391317835,5.0,1.0,0.9117647058823529,0.0,0.2608695652173913,1.0,0.0,1.0,0.0,0.0,0
0.0,4.820281565605037,4.0,1.0,0.8823529411764706,0.0,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0
0.0,4.31748811353631,2.0,1.0,0.8823529411764706,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0
0.0,3.8918202981106265,11.0,1.0,0.9411764705882353,0.0,0.6521739130434783,0.0,0.0,0.0,1.0,0.0,0
0.0,4.812184355372417,9.0,1.0,0.8529411764705882,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,5.198497031265826,6.0,0.0,0.9117647058823529,0.0,0.5217391304347826,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,4.5217885770490405,2.0,1.0,0.9117647058823529,0.0,0.9130434782608695,1.0,0.0,0.0,0.0,0.0,0
1.0,2.3978952727983707,39.0,0.0,0.8823529411764706,0.0,0.08695652173913043,0.8333333333333334,1.0,1.0,0.0,1.0,1
0.0,5.560681631015528,10.0,1.0,0.8529411764705882,0.0,0.8260869565217391,1.0,0.0,0.0,0.0,0.0,0
0.0,5.673323267171493,12.0,1.0,0.9117647058823529,0.0,0.782608695652174,0.6666666666666666,0.0,0.0,0.0,1.0,0
0.0,5.236441962829949,9.0,1.0,0.9705882352941176,0.0,0.7391304347826086,0.8333333333333334,0.0,0.0,0.0,0.0,1
0.0,4.454347296253507,9.0,1.0,0.8235294117647058,0.0,0.6956521739130435,0.16666666666666666,0.0,0.0,0.0,0.0,0
1.0,5.5053315359323625,2.0,0.0,0.9117647058823529,1.0,0.5217391304347826,0.5,0.0,0.0,0.0,0.0,0
0.0,5.652489180268651,2.0,1.0,0.8529411764705882,0.0,0.9130434782608695,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,4.356708826689592,8.0,1.0,0.9117647058823529,0.0,0.782608695652174,1.0,0.0,0.0,0.0,1.0,0
0.0,5.393627546352362,8.0,1.0,0.8823529411764706,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,1.0,0
0.0,4.852030263919617,12.0,1.0,0.8823529411764706,0.0,0.4782608695652174,0.5,0.0,0.0,0.0,0.0,0
0.0,4.6443908991413725,1.0,1.0,0.8823529411764706,0.0,0.7391304347826086,1.0,0.0,0.0,0.0,0.0,0
0.0,3.784189633918261,9.0,1.0,0.9411764705882353,0.0,0.4782608695652174,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.68697535633982,8.0,1.0,0.9411764705882353,0.0,0.2608695652173913,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,5.60947179518496,12.0,0.0,0.9411764705882353,0.0,0.5652173913043478,0.6666666666666666,0.0,0.0,0.0,1.0,0
0.0,4.912654885736052,5.0,1.0,0.9705882352941176,0.0,0.8695652173913043,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,3.6375861597263857,12.0,0.0,0.9117647058823529,0.0,0.5217391304347826,0.16666666666666666,1.0,0.0,0.0,0.0,1
0.0,4.762173934797756,11.0,0.0,0.9411764705882353,0.0,0.5217391304347826,0.5,0.0,0.0,0.0,0.0,0
0.0,5.017279836814924,6.0,1.0,0.9117647058823529,0.0,0.8695652173913043,0.8333333333333334,0.0,0.0,0.0,0.0,0
1.0,1.3862943611198906,19.0,0.0,0.6470588235294118,1.0,0.7391304347826086,0.3333333333333333,1.0,1.0,1.0,0.0,1
0.0,5.641907070938114,4.0,1.0,0.9705882352941176,0.0,0.2608695652173913,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,4.927253685157205,12.0,0.0,0.9411764705882353,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0
0.0,5.472270673671475,4.0,1.0,0.9117647058823529,0.0,0.9565217391304348,0.5,0.0,0.0,0.0,0.0,0
0.0,4.007333185232471,1.0,1.0,0.8529411764705882,0.0,0.4782608695652174,1.0,0.0,0.0,0.0,0.0,0
0.0,5.298317366548036,2.0,1.0,0.8823529411764706,0.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0
0.0,5.659482215759621,5.0,1.0,1.0,0.0,0.9130434782608695,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.272999558563747,5.0,0.0,0.8235294117647058,0.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0
0.0,4.189654742026425,12.0,1.0,0.9411764705882353,0.0,0.5652173913043478,1.0,0.0,0.0,0.0,0.0,0
0.0,5.087596335232384,5.0,1.0,0.8823529411764706,0.0,0.6086956521739131,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,5.598421958998375,9.0,1.0,0.9411764705882353,0.0,0.9565217391304348,1.0,0.0,0.0,0.0,0.0,0
0.0,4.962844630259907,6.0,1.0,0.9705882352941176,0.0,0.8260869565217391,1.0,0.0,0.0,0.0,0.0,0
0.0,5.488937726156687,11.0,0.0,0.8529411764705882,0.0,0.2608695652173913,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,5.2832037287379885,6.0,0.0,0.8529411764705882,0.0,0.30434782608695654,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,5.420534999272286,6.0,1.0,0.8529411764705882,0.0,0.34782608695652173,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,5.429345628954441,6.0,1.0,0.9705882352941176,0.0,0.782608695652174,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,4.356708826689592,4.0,1.0,0.9411764705882353,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,5.429345628954441,5.0,1.0,0.8823529411764706,0.0,0.782608695652174,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,4.912654885736052,8.0,0.0,0.8529411764705882,0.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0
1.0,4.976733742420574,1.0,0.0,0.9117647058823529,0.0,0.8260869565217391,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.0369526024136295,12.0,1.0,0.8823529411764706,0.0,0.6086956521739131,0.5,0.0,0.0,0.0,0.0,0
0.0,2.0794415416798357,39.0,0.0,0.6470588235294118,0.0,0.8695652173913043,0.6666666666666666,0.0,0.0,1.0,0.0,0
0.0,4.90527477843843,8.0,1.0,1.0,1.0,0.8695652173913043,0.5,0.0,1.0,0.0,1.0,0
0.0,4.564348191467836,2.0,1.0,0.8235294117647058,0.0,0.6086956521739131,0.6666666666666666,0.0,0.0,1.0,0.0,0
1.0,2.70805020110221,24.0,0.0,0.9117647058823529,0.0,0.08695652173913043,0.6666666666666666,0.0,0.0,1.0,0.0,1
0.0,3.871201010907891,12.0,1.0,0.9411764705882353,0.0,0.34782608695652173,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.0,3.58351893845611,11.0,0.0,0.9705882352941176,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0
1.0,1.3862943611198906,24.0,0.0,0.7941176470588235,0.0,0.43478260869565216,0.0,1.0,1.0,1.0,0.0,1
0.0,3.4339872044851463,10.0,1.0,0.9411764705882353,1.0,0.7391304347826086,0.0,0.0,0.0,0.0,1.0,1
0.0,4.02535169073515,3.0,1.0,0.9411764705882353,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,4.709530201312334,9.0,1.0,1.0,0.0,0.30434782608695654,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.0,4.663439094112067,2.0,1.0,0.9411764705882353,0.0,0.6956521739130435,0.5,0.0,0.0,0.0,0.0,0
0.0,4.962844630259907,8.0,1.0,0.9117647058823529,1.0,0.30434782608695654,0.5,0.0,0.0,0.0,0.0,0
0.0,5.66988092298052,10.0,1.0,0.9411764705882353,0.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,3.4965075614664802,8.0,1.0,0.9411764705882353,0.0,0.782608695652174,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,5.697093486505405,3.0,1.0,0.9705882352941176,1.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0
0.0,4.718498871295094,9.0,1.0,0.9705882352941176,1.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0
0.0,3.784189633918261,7.0,1.0,0.9705882352941176,0.0,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0
0.0,5.420534999272286,1.0,1.0,0.9411764705882353,0.0,0.6086956521739131,0.5,0.0,0.0,0.0,0.0,0
0.0,3.258096538021482,7.0,0.0,0.9117647058823529,0.0,0.5217391304347826,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0986122886681098,45.0,1.0,0.6764705882352942,0.0,0.43478260869565216,0.0,1.0,1.0,0.0,1.0,1
0.0,5.111987788356544,10.0,1.0,1.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0
0.0,4.74493212836325,2.0,1.0,1.0,1.0,0.8260869565217391,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.209486152841421,1.0,1.0,0.8529411764705882,0.0,0.6086956521739131,0.16666666666666666,0.0,0.0,0.0,0.0,0
1.0,1.9459101490553132,26.0,0.0,0.8235294117647058,1.0,0.391304347826087,0.0,0.0,0.0,1.0,1.0,1
1.0,0.0,44.0,0.0,0.7647058823529411,0.0,0.17391304347826086,0.0,0.0,1.0,1.0,1.0,1
0.0,3.6635616461296463,10.0,1.0,0.8235294117647058,0.0,0.9130434782608695,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.53338948872752,8.0,0.0,0.8529411764705882,0.0,0.7391304347826086,0.16666666666666666,0.0,0.0,0.0,0.0,0
1.0,5.159055299214529,3.0,1.0,0.9117647058823529,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,5.5134287461649825,7.0,1.0,0.8823529411764706,0.0,0.782608695652174,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.552959584921617,9.0,0.0,1.0,0.0,0.6521739130434783,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,4.812184355372417,4.0,1.0,0.8529411764705882,0.0,0.9565217391304348,0.5,0.0,0.0,0.0,0.0,0
0.0,4.605170185988092,11.0,1.0,1.0,0.0,0.43478260869565216,0.5,0.0,0.0,0.0,0.0,0
0.0,3.6635616461296463,11.0,1.0,0.8235294117647058,0.0,0.2608695652173913,1.0,0.0,0.0,1.0,0.0,0
0.0,3.9889840465642745,6.0,1.0,0.8823529411764706,0.0,0.8695652173913043,0.5,0.0,0.0,0.0,0.0,0
0.0,5.438079308923196,3.0,1.0,0.9705882352941176,0.0,0.6086956521739131,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,2.772588722239781,29.0,0.0,0.6176470588235294,0.0,0.9130434782608695,0.3333333333333333,0.0,0.0,1.0,0.0,0
0.0,4.1588830833596715,6.0,1.0,0.8529411764705882,0.0,0.782608695652174,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.308267697401205,10.0,0.0,0.9117647058823529,1.0,0.8260869565217391,0.16666666666666666,0.0,0.0,0.0,0.0,1
0.0,4.962844630259907,12.0,1.0,0.9117647058823529,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0
0.0,3.258096538021482,12.0,1.0,0.8823529411764706,0.0,0.9130434782608695,0.5,0.0,0.0,0.0,0.0,0
0.0,5.278114659230517,3.0,0.0,0.9705882352941176,0.0,0.5217391304347826,0.5,0.0,0.0,0.0,0.0,0
0.0,3.4657359027997265,3.0,1.0,0.8235294117647058,0.0,0.4782608695652174,0.3333333333333333,0.0,0.0,0.0,1.0,0
0.0,4.04305126783455,3.0,1.0,1.0,0.0,0.6956521739130435,1.0,0.0,0.0,1.0,1.0,0
0.0,4.204692619390966,1.0,1.0,0.9705882352941176,0.0,0.30434782608695654,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,5.123963979403259,12.0,1.0,1.0,0.0,0.8695652173913043,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,4.07753744390572,4.0,1.0,0.8823529411764706,0.0,0.5652173913043478,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,4.969813299576001,9.0,1.0,0.9705882352941176,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,1.0,0
0.0,5.517452896464707,1.0,0.0,0.9705882352941176,0.0,0.7391304347826086,0.8333333333333334,0.0,0.0,1.0,0.0,0
0.0,5.62040086571715,5.0,1.0,0.8823529411764706,0.0,0.5217391304347826,0.16666666666666666,0.0,1.0,0.0,0.0,0
0.0,5.552959584921617,8.0,1.0,0.8529411764705882,0.0,0.782608695652174,0.5,0.0,0.0,0.0,0.0,0
0.0,4.6913478822291435,3.0,1.0,0.8529411764705882,0.0,0.2608695652173913,0.5,0.0,0.0,0.0,0.0,0
0.0,4.770684624465665,8.0,1.0,0.9117647058823529,0.0,0.4782608695652174,0.5,0.0,1.0,0.0,1.0,0
0.0,5.6131281063880705,4.0,1.0,0.8235294117647058,0.0,0.4782608695652174,0.3333333333333333,0.0,0.0,0.0,1.0,0
0.0,4.454347296253507,6.0,1.0,0.9117647058823529,1.0,0.8695652173913043,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,5.099866427824199,9.0,1.0,1.0,0.0,0.5217391304347826,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.564520407322694,1.0,1.0,0.8235294117647058,0.0,0.43478260869565216,0.6666666666666666,0.0,0.0,0.0,0.0,0
1.0,1.9459101490553132,22.0,0.0,0.7647058823529411,0.0,0.043478260869565216,0.5,1.0,0.0,1.0,0.0,1
0.0,5.198497031265826,10.0,0.0,0.8529411764705882,0.0,0.5217391304347826,0.6666666666666666,0.0,0.0,1.0,0.0,0
0.0,3.258096538021482,5.0,1.0,0.8529411764705882,0.0,0.2608695652173913,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,5.5134287461649825,6.0,1.0,0.8823529411764706,0.0,0.5217391304347826,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,4.532599493153256,6.0,0.0,0.9117647058823529,0.0,0.8260869565217391,0.8333333333333334,0.0,0.0,0.0,0.0,0
1.0,5.641907070938114,1.0,1.0,0.9705882352941176,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0
0.0,5.278114659230517,2.0,1.0,0.9411764705882353,1.0,0.8260869565217391,0.8333333333333334,0.0,0.0,0.0,1.0,0
0.0,4.919980925828125,4.0,1.0,0.9705882352941176,0.0,0.30434782608695654,0.8333333333333334,0.0,0.0,1.0,0.0,0
0.0,5.225746673713202,7.0,1.0,0.9705882352941176,0.0,0.9565217391304348,1.0,0.0,1.0,0.0,0.0,0
1.0,2.772588722239781,5.0,1.0,0.6470588235294118,0.0,0.2608695652173913,0.6666666666666666,0.0,1.0,1.0,0.0,1
0.0,5.641907070938114,7.0,1.0,0.8529411764705882,0.0,0.6086956521739131,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,5.429345628954441,4.0,1.0,0.8235294117647058,0.0,0.391304347826087,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,5.170483995038151,6.0,1.0,0.9705882352941176,0.0,0.6086956521739131,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.541263545158426,7.0,1.0,0.8529411764705882,0.0,0.9130434782608695,0.6666666666666666,0.0,0.0,0.0,0.0,0
1.0,0.6931471805599453,5.0,0.0,0.6176470588235294,0.0,0.30434782608695654,0.8333333333333334,0.0,1.0,1.0,1.0,1
0.0,5.455321115357702,11.0,1.0,1.0,1.0,0.391304347826087,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0,3.58351893845611,8.0,1.0,0.8235294117647058,0.0,0.5652173913043478,0.5,0.0,0.0,0.0,0.0,0
0.0,3.9889840465642745,7.0,1.0,0.8235294117647058,1.0,0.8260869565217391,1.0,0.0,0.0,1.0,0.0,0
0.0,5.583496308781699,4.0,1.0,0.8235294117647058,0.0,0.5217391304347826,0.16666666666666666,0.0,0.0,0.0,1.0,0
0.0,4.9344739331306915,12.0,0.0,0.8235294117647058,0.0,0.34782608695652173,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.0,5.288267030694535,7.0,1.0,0.9117647058823529,0.0,0.7391304347826086,1.0,0.0,0.0,0.0,0.0,0
0.0,4.51085950651685,6.0,0.0,0.9705882352941176,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,4.624972813284271,10.0,1.0,1.0,0.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0
0.0,4.653960350157523,12.0,1.0,0.9705882352941176,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0
0.0,5.43372200355424,12.0,1.0,0.8235294117647058,0.0,0.8695652173913043,0.16666666666666666,0.0,0.0,0.0,1.0,0
1.0,1.0986122886681098,24.0,1.0,0.7941176470588235,0.0,0.043478260869565216,0.6666666666666666,0.0,0.0,1.0,1.0,1
0.0,4.007333185232471,5.0,1.0,0.8235294117647058,0.0,0.7391304347826086,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.0,3.7376696182833684,11.0,1.0,0.8235294117647058,0.0,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0
0.0,5.605802066295998,1.0,1.0,0.9117647058823529,0.0,0.34782608695652173,0.5,0.0,0.0,0.0,0.0,0
0.0,5.564520407322694,1.0,1.0,0.9411764705882353,0.0,0.8695652173913043,0.16666666666666666,0.0,0.0,0.0,0.0,1
0.0,4.727387818712341,8.0,1.0,0.9411764705882353,0.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0
1.0,5.247024072160486,7.0,1.0,0.8529411764705882,0.0,0.34782608695652173,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0,4.90527477843843,6.0,0.0,0.9411764705882353,0.0,0.5652173913043478,0.8333333333333334,0.0,0.0,0.0,1.0,0
0.0,5.501258210544727,8.0,1.0,0.9705882352941176,0.0,0.9565217391304348,0.8333333333333334,0.0,0.0,0.0,1.0,0
